lane_id,origin_site_id,destination_site_id,active_days,total_observed_trips,total_orders,total_weight_kg,total_volume_m3,distance_km_p50,duration_hours_p50,duration_hours_p90,daily_weight_p50_kg,daily_weight_p90_kg,daily_volume_p50_m3,daily_volume_p90_m3,destination_city_count_p50
site_1786__site_0150,site_1786,site_0150,10,10,14,19.3,0.203463,46.92,2.099861111111111,2.099861111111111,1.0,4.308999999999999,0.0088875,0.05763689999999999,1.0
site_2348__site_0716,site_2348,site_0716,11,12,14,28.18,0.228444,39.79,1.2180555555555554,1.2180555555555554,2.36,4.6,0.0156,0.038912,1.0
site_1243__site_0164,site_1243,site_0164,13,13,14,13.34,0.1430621,1376.17,20.62472222222222,20.62472222222222,1.0,1.528,0.006,0.022032460000000004,1.0
site_0690__site_2149,site_0690,site_2149,11,11,14,14.28,0.13139218,1206.48,17.894444444444446,17.894444444444446,1.0,2.5,0.004022,0.031483950000000004,1.0
site_1259__site_0921,site_1259,site_0921,13,14,14,19.9,0.15759,199.5,3.3525,3.3525,1.0,2.6480000000000006,0.008775,0.023107600000000002,1.0
site_2348__site_0753,site_2348,site_0753,12,13,14,30.369999999999997,0.266956,37.56,1.1840277777777777,1.1840277777777777,1.2,5.6659999999999995,0.010935,0.06395040000000002,1.0
site_1587__site_1575,site_1587,site_1575,12,12,14,16.12,0.105329,23.98,1.5148611111111112,1.5148611111111112,1.1,2.344,0.007050000000000001,0.0171449,1.0
site_1786__site_0123,site_1786,site_0123,12,13,14,21.07,0.1371,40.74,1.4447222222222222,1.4447222222222222,1.0,3.512,0.004875,0.0220581,1.0
site_0191__site_0218,site_0191,site_0218,10,12,14,14.52,0.08532100000000001,16.96,1.2970833333333331,1.4338888888888888,1.005,2.171,0.008139,0.0137916,1.0
site_0164__site_0101,site_0164,site_0101,11,11,13,29.76,0.300583,33.64,2.3447222222222224,2.3447222222222224,1.0,5.16,0.00945,0.074304,1.0
site_1542__site_1529,site_1542,site_1529,9,10,13,19.03,0.14915699999999998,30.25,1.5230555555555556,1.6183055555555557,1.18,3.5680000000000005,0.008044,0.032134200000000016,1.0
site_2158__site_2139,site_2158,site_2139,9,9,13,18.75,0.124413,39.72,1.975,1.975,1.2,4.032,0.008044,0.03384,1.0
site_0164__site_0037,site_0164,site_0037,11,11,13,36.64,0.346917,30.3,1.0058333333333334,1.0058333333333334,2.36,7.74,0.012066,0.073728,1.0
site_2125__site_2291,site_2125,site_2291,3,3,13,14.719999999999999,0.081682,893.26,14.1025,14.1025,2.36,8.472,0.01989,0.0393716,1.0
site_2158__site_2108,site_2158,site_2108,10,11,13,18.72,0.14876,48.3,1.6541666666666668,1.6586666666666667,1.45,3.883,0.012581499999999999,0.0324,1.0
site_0812__site_2348,site_0812,site_2348,10,10,13,10.84,0.110026,226.85,3.4904166666666665,3.4904166666666665,0.9,2.3759999999999994,0.0086345,0.022654799999999996,1.0
site_2348__site_0720,site_2348,site_0720,9,10,13,22.97,0.21931,39.11,1.0152777777777777,1.0398611111111111,2.0,5.630000000000001,0.008897,0.05042240000000001,1.0
site_1402__site_1401,site_1402,site_1401,9,9,13,13.02,0.08718100000000001,22.25,1.1680555555555556,1.1680555555555556,1.0,2.488,0.008044,0.01764,1.0
site_0191__site_0054,site_0191,site_0054,10,10,13,27.63,0.28342671,31.47,0.9165277777777778,0.9165277777777778,1.68,5.581999999999999,0.011775,0.07032490999999999,1.0
site_2222__site_2212,site_2222,site_2212,11,13,13,21.1,0.27013941999999996,1.34,0.14944444444444444,0.14944444444444444,1.0,4.7,0.008044,0.06925305999999999,1.0
site_0191__site_0039,site_0191,site_0039,9,10,13,23.8,0.24249889,29.5,1.0286111111111111,1.0286111111111111,2.2,4.224000000000001,0.01661085,0.04929670400000001,1.0
site_0191__site_0018,site_0191,site_0018,10,10,13,15.63,0.14200132,22.96,1.57125,1.57125,1.135,2.2159999999999993,0.00852816,0.018289799999999978,1.0
site_1202__site_0482,site_1202,site_0482,10,10,13,13.67,0.09359100000000001,75.0,1.3930555555555557,1.3930555555555557,1.2,2.1559999999999993,0.008775,0.011857499999999993,1.0
site_0690__site_1268,site_0690,site_1268,12,12,13,7.96,0.0706761,100.0,2.060833333333333,2.060833333333333,0.45499999999999996,0.929,0.004022,0.0084094,1.0
site_1259__site_2056,site_1259,site_2056,9,10,13,13.43,0.08315,318.82,9.550277777777778,9.550277777777778,1.0,3.0720000000000005,0.0076,0.015593600000000004,1.0
site_1786__site_0172,site_1786,site_0172,9,10,13,14.200000000000001,0.095397,48.19,2.3297222222222222,2.3297222222222222,1.36,2.5740000000000003,0.01134,0.0157996,1.0
site_1786__site_0175,site_1786,site_0175,11,11,13,20.35,0.153966,48.62,2.3880555555555554,2.3880555555555554,2.0,2.5,0.01755,0.020358,1.0
site_1425__site_1446,site_1425,site_1446,9,9,12,16.33,0.119302,30.04,1.506388888888889,1.506388888888889,2.0,2.72,0.008775,0.023953600000000002,1.0
site_0246__site_2158,site_0246,site_2158,7,8,12,14.17,0.095391,33.96,0.7343055555555555,0.7527777777777778,1.2,3.9819999999999998,0.00585,0.028428800000000004,1.0
site_0191__site_0103,site_0191,site_0103,9,9,12,18.54,0.12956658999999998,15.46,0.9419444444444445,0.9419444444444445,1.0,3.3680000000000008,0.004022,0.027147318000000004,1.0
site_2158__site_2130,site_2158,site_2130,10,10,12,14.1,0.06733,77.0,1.5170833333333333,1.5170833333333333,1.0,2.19,0.004875,0.010324499999999997,1.0
site_1786__site_0078,site_1786,site_0078,8,9,12,18.259999999999998,0.158685,33.85,1.3944444444444444,1.3944444444444444,1.6,4.214999999999999,0.0102825,0.03901549999999999,1.0
site_0690__site_0561,site_0690,site_0561,8,8,12,12.26,0.06722,25.0,1.7325,1.7325,1.0,2.8899999999999997,0.004022,0.018317999999999997,1.0
site_0191__site_0268,site_0191,site_0268,9,9,12,18.73,0.18422998000000002,22.45,2.0616666666666665,2.0616666666666665,1.2,3.942,0.010935,0.045490996000000006,1.0
site_1933__site_1946,site_1933,site_1946,10,10,12,10.942,0.11511911999999999,34.78,1.011111111111111,1.011111111111111,0.595,1.9579999999999989,0.00456619,0.020817022999999987,1.0
site_0246__site_2149,site_0246,site_2149,6,6,12,11.97,0.11027100000000001,31.87,1.187638888888889,1.187638888888889,1.9375,3.495,0.017072,0.0340415,1.5
site_2149__site_2158,site_2149,site_2158,9,10,12,8.065,0.068279,3.35,0.4661111111111111,0.4661111111111111,0.635,1.9040000000000001,0.008044,0.011826399999999999,1.0
site_0690__site_1654,site_0690,site_1654,8,8,12,7.86,0.07849605,1188.06,22.377222222222223,22.377222222222223,1.02,1.799,0.009119025,0.0185431,1.0
site_1202__site_1921,site_1202,site_1921,12,12,12,16.72,0.13300900000000002,88.22,1.4359722222222222,1.4359722222222222,1.15,2.344,0.008775,0.019656000000000003,1.0
site_1071__site_1085,site_1071,site_1085,9,9,12,16.58,0.12288400000000001,23.34,1.9155555555555555,1.9155555555555555,1.2,3.4,0.00945,0.025977,1.0
site_0690__site_0614,site_0690,site_0614,10,11,12,10.68,0.098587,31.0,0.7625,0.7625,0.755,2.2059999999999995,0.0060875,0.018372399999999997,1.0
site_0164__site_0262,site_0164,site_0262,11,11,12,19.57,0.147123,17.73,1.521388888888889,1.521388888888889,1.2,2.4,0.009225,0.02106,1.0
site_1786__site_0021,site_1786,site_0021,9,9,12,27.049999999999997,0.297172,49.34,1.7675,1.7675,1.5,7.592,0.008775,0.1026432,1.0
site_2158__site_0251,site_2158,site_0251,10,10,12,25.2,0.235748,64.66,1.8490277777777777,1.8490277777777777,1.5,4.580999999999999,0.0084375,0.052213799999999984,1.0
site_1425__site_1282,site_1425,site_1282,11,11,12,15.56,0.132411,46.95,1.2722222222222221,1.2722222222222221,1.0,1.2,0.004875,0.00945,1.0
site_0191__site_0236,site_0191,site_0236,8,8,12,18.24,0.11081715,26.0,1.245138888888889,1.245138888888889,2.435,3.6949999999999994,0.0120685,0.025773400000000002,1.0
site_2348__site_0762,site_2348,site_0762,7,8,12,16.31,0.118001,38.33,0.9345833333333333,0.99025,1.2,4.384000000000002,0.010935,0.03188180000000001,1.0
site_0191__site_0235,site_0191,site_0235,10,10,12,16.236,0.14000384,20.91,2.9491666666666667,2.9491666666666667,1.158,2.367999999999999,0.0084095,0.024401089999999983,1.0
site_0164__site_0299,site_0164,site_0299,9,9,12,28.35,0.230696,41.96,0.9527777777777777,0.9527777777777777,2.76,5.48,0.021519,0.055078800000000004,1.0
site_1786__site_0014,site_1786,site_0014,10,11,12,29.3,0.372784,49.02,1.3479166666666669,1.3479166666666669,2.1799999999999997,6.272,0.01755,0.07889189999999999,1.0
site_0191__site_0206,site_0191,site_0206,8,8,12,15.972,0.12368491000000001,14.71,1.4773611111111111,1.4773611111111111,1.6,3.2995999999999994,0.009301305,0.03375221,1.0
site_1881__site_1855,site_1881,site_1855,9,9,11,10.53,0.054835,34.79,0.8561111111111112,0.8561111111111112,1.0,1.4260000000000002,0.004875,0.009963800000000002,1.0
site_2348__site_0712,site_2348,site_0712,6,7,11,17.18,0.166504,42.53,1.418611111111111,1.418611111111111,2.8,3.61,0.026126999999999997,0.04435600000000001,1.0
site_2125__site_0669,site_2125,site_0669,3,3,11,12.22,0.08139041,1028.78,28.43888888888889,28.43888888888889,3.5,6.62,0.03009716,0.040682632,1.0
site_0191__site_0088,site_0191,site_0088,8,8,11,15.55,0.09529601,31.2,1.5156944444444445,1.5156944444444445,1.0,4.404999999999999,0.004875,0.025455803,1.0
site_1380__site_1387,site_1380,site_1387,11,11,11,12.275,0.07096842,17.76,1.1063888888888889,1.1063888888888889,1.0,2.0,0.00419642,0.008775,1.0
site_1786__site_0294,site_1786,site_0294,8,8,11,31.25,0.308304,48.56,2.5681944444444444,2.5681944444444444,3.25,7.685,0.021857,0.1031184,1.0
site_1542__site_1548,site_1542,site_1548,7,7,11,16.09,0.107824,37.03,2.5208333333333335,2.5208333333333335,2.36,3.564,0.012066,0.028200600000000006,1.0
site_0164__site_0130,site_0164,site_0130,9,9,11,15.559999999999999,0.097411,31.85,1.0391666666666666,1.0391666666666666,1.0,3.0000000000000004,0.004875,0.0219814,1.0
site_0164__site_0106,site_0164,site_0106,8,9,11,22.55,0.156662,31.45,0.7069444444444444,0.7069444444444444,2.0,5.945,0.010875,0.0461004,1.0
site_0537__site_0569,site_0537,site_0569,9,10,11,12.52,0.09203925,87.0,1.4152777777777779,1.4152777777777779,1.2,2.2640000000000002,0.010935,0.01469985,1.0
site_0786__site_0795,site_0786,site_0795,8,9,11,17.939999999999998,0.113383,49.3,1.315,1.315,1.6,3.9539999999999993,0.0094875,0.026420999999999993,1.0
site_1425__site_1285,site_1425,site_1285,10,10,11,17.43,0.147599,36.62,1.757222222222222,1.757222222222222,1.2,2.583999999999999,0.010732499999999999,0.023834999999999988,1.0
site_1786__site_0072,site_1786,site_0072,8,8,11,11.3,0.055688,38.04,1.0988888888888888,1.0988888888888888,1.0,2.3,0.004875,0.0111825,1.0
site_2348__site_0733,site_2348,site_0733,10,10,11,24.9,0.249305,41.58,1.6833333333333333,1.6833333333333333,1.85,4.528,0.0141825,0.064672,1.0
site_0614__site_0654,site_0614,site_0654,6,6,11,10.24,0.05777,48.54,1.8048611111111112,1.8048611111111112,1.15,3.6799999999999997,0.006033,0.01883,1.0
site_2158__site_2151,site_2158,site_2151,9,9,10,12.16,0.077556,45.0,1.521388888888889,1.521388888888889,1.2,2.04,0.01053,0.0125914,1.0
site_1873__site_1853,site_1873,site_1853,8,8,10,16.07,0.155583,13.11,0.6747222222222222,0.6747222222222222,2.1,2.897,0.0124895,0.037658999999999984,1.0
site_1786__site_0102,site_1786,site_0102,7,7,10,19.66,0.185363,36.21,1.7530555555555556,1.7530555555555556,2.0,5.164000000000001,0.01363,0.05613360000000001,1.0
site_0482__site_0454,site_0482,site_0454,8,8,10,8.78,0.054445,30.69,0.9938888888888888,0.9938888888888888,1.0,1.5899999999999999,0.004875,0.0112743,1.0
site_1542__site_1566,site_1542,site_1566,9,9,10,10.35,0.06467300000000001,40.24,1.7066666666666668,1.7066666666666668,1.0,1.4000000000000001,0.004875,0.011793000000000001,1.0
site_1873__site_1867,site_1873,site_1867,8,8,10,14.31,0.094334,10.99,0.5694444444444444,0.5694444444444444,1.6,2.9090000000000003,0.0107715,0.020592,1.0
site_1786__site_0085,site_1786,site_0085,7,9,10,17.59,0.171589,39.78,2.6433333333333335,2.6433333333333335,2.2,3.986,0.014553,0.05184000000000001,1.0
site_1786__site_0140,site_1786,site_0140,7,8,10,18.759999999999998,0.18662499999999999,42.62,1.3969444444444445,1.3969444444444445,1.0,6.3500000000000005,0.004875,0.07611260000000002,1.0
site_0191__site_0114,site_0191,site_0114,9,10,10,9.36,0.06483764,10.76,1.2355555555555555,1.2355555555555555,1.0,1.5480000000000003,0.004875,0.012865528000000003,1.0
site_0191__site_0023,site_0191,site_0023,7,8,10,10.14,0.0518748,29.63,1.0666666666666667,1.0666666666666667,1.0,2.4280000000000017,0.004022,0.013765120000000007,1.0
site_1786__site_0242,site_1786,site_0242,8,9,10,16.14,0.11549400000000001,32.51,0.8469444444444445,0.8721666666666668,1.6,3.758,0.0086345,0.0301011,1.0
site_0191__site_0134,site_0191,site_0134,9,10,10,14.100000000000001,0.120191,19.1,2.204444444444445,3.441388888888889,1.0,2.6600000000000006,0.006,0.022476400000000007,1.0
site_2125__site_2400,site_2125,site_2400,8,8,10,12.56,0.080116,585.87,8.010694444444445,8.010694444444445,1.4,2.108,0.009125999999999999,0.013338,1.0
site_1786__site_0046,site_1786,site_0046,9,9,10,24.85,0.216311,38.42,1.3625,1.3625,1.2,5.6880000000000015,0.004022,0.05399360000000002,1.0
site_1587__site_1952,site_1587,site_1952,6,6,10,21.45,0.224874,129.0,2.3448611111111113,2.3448611111111113,2.1799999999999997,7.345000000000001,0.01755,0.085032,1.0
site_1786__site_0087,site_1786,site_0087,10,10,10,21.78,0.182407,41.33,1.2423611111111112,1.2423611111111112,1.6,4.522,0.0092625,0.03775639999999999,1.0
site_1587__site_1596,site_1587,site_1596,8,9,10,16.27,0.14232,26.66,2.144166666666667,2.144166666666667,1.8800000000000001,3.002,0.012946,0.032281199999999996,1.0
site_1143__site_1151,site_1143,site_1151,8,8,10,9.3,0.057182000000000004,24.87,2.346111111111111,2.346111111111111,1.0,2.0,0.0070220000000000005,0.0099978,1.0
site_1786__site_0127,site_1786,site_0127,7,7,10,20.23,0.171493,50.06,1.6127777777777779,1.6127777777777779,2.36,5.708,0.01989,0.04534320000000001,1.0
site_2158__site_0213,site_2158,site_0213,7,8,10,21.68,0.168424,44.09,1.2972222222222223,1.2972222222222223,1.55,7.434,0.008775,0.060219,1.0
site_1786__site_0215,site_1786,site_0215,6,6,10,12.870000000000001,0.08043,48.46,1.3991666666666667,1.3991666666666667,2.0,3.435,0.010022,0.0257445,1.0
site_0191__site_0125,site_0191,site_0125,8,8,10,11.16,0.065485,20.43,1.230138888888889,1.230138888888889,1.1,2.12,0.0064595,0.013850999999999997,1.0
site_1786__site_0247,site_1786,site_0247,10,10,10,17.07,0.170048,41.62,3.0169444444444444,3.0169444444444444,1.05,2.990999999999999,0.0073875,0.03214319999999998,1.0
site_1071__site_1069,site_1071,site_1069,8,8,10,16.93,0.10938400000000001,26.51,1.2334722222222223,1.2334722222222223,1.6,3.5109999999999992,0.009438,0.026420999999999993,1.0
site_1071__site_0448,site_1071,site_0448,9,9,10,16.55,0.132414,63.08,1.4358333333333333,1.4358333333333333,1.2,2.9280000000000004,0.008044,0.02697440000000001,1.0
site_1873__site_1842,site_1873,site_1842,10,10,10,9.72,0.07290334000000001,16.0,0.7079166666666666,0.7079166666666666,1.0,1.302,0.0066051700000000005,0.010935,1.0
site_0879__site_0164,site_0879,site_0164,9,9,10,12.39,0.086813,466.2,8.02,8.02,1.0,1.7700000000000005,0.006,0.021755464000000002,1.0
site_0164__site_0148,site_0164,site_0148,6,7,9,14.05,0.08201,26.81,0.9058333333333333,0.9058333333333333,2.0,4.0,0.008422,0.026549999999999997,1.0
site_2158__site_2148,site_2158,site_2148,7,7,9,10.7,0.059573,73.0,1.4430555555555555,1.4430555555555555,1.0,2.6000000000000005,0.006,0.014799000000000005,1.0
site_1893__site_2125,site_1893,site_2125,8,8,9,14.07,0.15371971,1445.28,22.13458333333333,22.13458333333333,1.0,2.930999999999999,0.006,0.039119132999999986,1.0
site_2348__site_0728,site_2348,site_0728,8,8,9,8.43,0.051730000000000005,37.67,1.2168055555555557,1.2168055555555557,1.0,1.4999999999999998,0.004022,0.012397499999999999,1.0
site_2348__site_0738,site_2348,site_0738,9,9,9,16.46,0.176565,32.4,1.1925,1.1925,1.2,4.3020000000000005,0.008775,0.053164800000000005,1.0
site_2125__site_0824,site_2125,site_0824,7,7,9,9.89,0.07740908,989.08,14.374166666666667,14.374166666666667,1.2,2.116,0.010935,0.016171032000000002,1.0
site_2348__site_1159,site_2348,site_1159,7,7,9,14.89,0.100142,71.36,1.7622222222222221,1.7622222222222221,2.0,3.556000000000001,0.010935,0.026415,1.0
site_1197__site_1233,site_1197,site_1233,6,7,9,7.890000000000001,0.05641533,34.0,0.6661111111111111,0.6661111111111111,1.155,1.89,0.008917165000000001,0.014647,1.0
site_1873__site_1894,site_1873,site_1894,8,9,9,12.55,0.08595183,14.51,0.6023611111111111,0.6023611111111111,1.1,2.884,0.007057415,0.0203625,1.0
site_1873__site_1890,site_1873,site_1890,9,9,9,13.8,0.118145,16.35,0.6147222222222222,0.6147222222222222,1.0,2.9200000000000004,0.004875,0.026136000000000006,1.0
site_2125__site_0388,site_2125,site_0388,3,4,9,8.085,0.06598536999999999,279.43,5.3341666666666665,5.3341666666666665,0.71,5.566000000000001,0.008044,0.044744295999999996,1.0
site_0329__site_0344,site_0329,site_0344,8,8,9,10.73,0.062082,46.79,1.1095833333333334,1.1095833333333334,1.0,2.178,0.005011,0.015345,1.0
site_1786__site_0282,site_1786,site_0282,8,8,9,8.36,0.046347,48.7,1.12,1.12,1.0,1.518,0.0044485,0.0090328,1.0
site_1786__site_0275,site_1786,site_0275,5,5,9,16.38,0.205523,47.84,2.0105555555555554,2.0105555555555554,3.36,5.880000000000001,0.023912,0.08847500000000001,1.0
site_0191__site_0207,site_0191,site_0207,7,8,9,14.870000000000001,0.15466836,13.86,0.6,0.6,2.0,3.6020000000000003,0.00945,0.045365234000000004,1.0
site_0862__site_0861,site_0862,site_0861,7,7,9,17.5,0.19400699999999999,25.98,0.7519444444444444,0.7519444444444444,1.0,5.020000000000002,0.010935,0.06650400000000004,1.0
site_1380__site_1382,site_1380,site_1382,8,9,9,10.45,0.0762415,16.54,0.9291666666666667,0.9593055555555556,1.0,1.8609999999999995,0.004875,0.017721449999999996,1.0
site_1786__site_0182,site_1786,site_0182,9,9,9,15.09,0.112228,52.76,1.381388888888889,1.381388888888889,1.2,2.6620000000000004,0.009225,0.022860000000000002,1.0
site_1786__site_0171,site_1786,site_0171,6,6,9,11.27,0.070218,44.91,1.401388888888889,1.401388888888889,1.935,2.6,0.012459000000000001,0.0156,1.0
site_0690__site_0516,site_0690,site_0516,8,8,9,14.4,0.117834,65.0,1.4131944444444444,1.4131944444444444,1.35,2.8899999999999997,0.008247,0.030643199999999992,1.0
site_0164__site_0239,site_0164,site_0239,7,9,9,18.66,0.171156,9.39,2.479722222222222,2.479722222222222,2.0,4.908000000000003,0.008775,0.05513400000000003,1.0
site_0164__site_0240,site_0164,site_0240,8,8,9,20.03,0.151376,17.65,1.1719444444444445,1.1719444444444445,2.15,4.502,0.012797,0.038297099999999994,1.0
site_1425__site_1431,site_1425,site_1431,8,9,9,15.85,0.144763,26.56,1.2755555555555556,1.3764444444444446,1.78,3.359,0.01404,0.03423419999999999,1.0
site_1071__site_1091,site_1071,site_1091,9,9,9,15.42,0.105911,25.07,1.1905555555555556,1.1905555555555556,1.0,2.7680000000000002,0.006,0.022932000000000004,1.0
site_1372__site_1369,site_1372,site_1369,5,5,9,7.630000000000001,0.073463,95.0,1.4661111111111111,1.4661111111111111,1.11,2.7600000000000002,0.009225,0.0273152,1.0
site_0164__site_0280,site_0164,site_0280,8,8,9,33.24,0.29628200000000005,24.37,2.452638888888889,2.452638888888889,4.07,6.522,0.030825,0.06696,1.0
site_0164__site_0030,site_0164,site_0030,7,7,9,19.33,0.191331,16.0,0.5622222222222222,0.5622222222222222,1.2,5.496,0.010935,0.06102720000000002,1.0
site_1350__site_1357,site_1350,site_1357,8,8,9,12.790000000000001,0.13987114,31.37,1.071388888888889,1.071388888888889,1.2,2.9739999999999998,0.009702,0.03454439999999999,1.0
site_1786__site_0094,site_1786,site_0094,4,4,9,10.7,0.049848,38.19,3.2501388888888885,3.2501388888888885,1.6,5.15,0.008836,0.022376900000000005,1.0
site_0164__site_0293,site_0164,site_0293,7,7,9,11.65,0.11258900000000001,29.45,3.035,3.035,1.0,3.288000000000001,0.006,0.03666540000000002,1.0
site_0191__site_0270,site_0191,site_0270,7,7,9,8.73,0.05219124,32.11,1.4241666666666666,1.4241666666666666,1.0,1.7800000000000002,0.006,0.011159744000000003,1.0
