lane_id,departure_site_id,arrival_site_id,physical_legs,vehicle_distance_km,emissions_kgco2_min,emissions_kgco2_max,waybills
lane_03012,site_2373,site_1401,1,142.97,44.12025554149545,72.66475912009363,1
lane_00328,site_0361,site_1686,4,142.92,44.10482564167678,72.6393465303475,4
lane_02460,site_2011,site_2146,1,93.99,72.60183150924702,72.60183150924702,1
lane_01732,site_1521,site_1534,3,142.62,44.012246242764796,72.48687099187072,3
lane_02426,site_1991,site_2150,1,93.54,72.25423257128382,72.25423257128382,1
lane_00719,site_0686,site_0586,2,142.0,43.82091548501333,72.17175487901865,2
lane_01974,site_1626,site_1660,2,142.0,43.82091548501333,72.17175487901865,1
lane_00733,site_0686,site_0685,2,142.0,43.82091548501333,72.17175487901865,4
lane_01412,site_1248,site_1256,1,93.0,71.83711384572798,71.83711384572798,1
lane_00095,site_0164,site_0240,8,141.2,43.574037087914654,71.76515344308051,9
lane_00639,site_0665,site_0572,4,141.08,43.53700532834986,71.7041632276898,3
lane_01798,site_1530,site_1523,3,141.06,43.53083336842239,71.69399819179134,3
lane_00115,site_0191,site_0019,7,140.28,43.29012693125119,71.29756179175166,7
lane_01052,site_0964,site_0989,2,140.0,43.20371949226666,71.15525128917332,2
lane_01632,site_1414,site_1412,5,139.8,43.14199989299199,71.0536009301888,7
lane_01149,site_1063,site_1071,3,139.64999999999998,43.095710193535986,70.97736316095039,3
lane_01645,site_1414,site_1427,5,139.5,43.04942049407999,70.90112539171199,6
lane_01954,site_1626,site_1638,2,139.32,42.99387285473279,70.8096400686259,2
lane_01263,site_1170,site_2095,1,91.62,70.7711437693075,70.7711437693075,1
lane_00135,site_0191,site_0103,9,139.14000000000001,42.938325215385596,70.71815474553983,12
lane_00104,site_0164,site_0284,7,139.09,42.92289531556693,70.6927421557937,6
lane_00195,site_0191,site_2128,1,91.44,70.63210419412222,70.63210419412222,1
lane_01121,site_1044,site_1488,2,138.74,42.81488601683626,70.51485402757076,2
lane_01226,site_1119,site_1984,1,138.33,42.6883608383232,70.30647079165247,1
lane_00497,site_0534,site_0545,4,138.2,42.64824309879465,70.24039805831252,5
lane_01076,site_0964,site_1014,3,138.0,42.58652349952,70.13874769932798,3
lane_02668,site_2128,site_2115,2,138.0,42.58652349951999,70.13874769932798,2
lane_00042,site_0164,site_0013,6,138.0,42.58652349952,70.13874769932798,8
lane_00881,site_0857,site_0495,1,90.7,70.06049705169386,70.06049705169386,1
lane_01498,site_1300,site_1867,1,90.46,69.8751109514468,69.8751109514468,1
lane_02091,site_1762,site_0058,4,137.36,42.38902078184106,69.81346655057747,4
lane_00296,site_0328,site_0361,1,90.25,69.71289811373065,69.71289811373065,1
lane_00480,site_0534,site_0518,4,137.0,42.277925503146655,69.63049590440532,4
lane_00653,site_0665,site_0603,4,137.0,42.277925503146655,69.63049590440532,4
lane_01855,site_1536,site_0385,1,136.68,42.1791741443072,69.46785533003008,1
lane_01235,site_1133,site_1135,7,119.0,52.493860560063986,69.46443343675732,7
lane_02141,site_1762,site_0179,4,136.6,42.15448630459732,69.42719518643624,4
lane_01232,site_1133,site_1131,7,136.08,41.99401534648319,69.16290425307646,7
lane_02643,site_2128,site_2072,2,136.0,41.969327506773325,69.12224410948265,2
lane_02164,site_1762,site_0259,8,135.84,41.91995182735359,69.04092382229503,8
lane_00359,site_0385,site_1513,1,135.79,41.90452192753492,69.01551123254889,1
lane_01169,site_1063,site_1318,1,89.33,69.00225139611699,69.00225139611699,1
lane_00028,site_0123,site_2070,3,135.66,41.86440418800639,68.94943849920895,3
lane_02172,site_1762,site_0290,3,135.42000000000002,41.790340668876794,68.82745806842752,3
lane_01262,site_1169,site_2095,1,88.81,68.60058151224841,68.60058151224841,1
lane_00889,site_0857,site_0851,5,134.85,41.61443981094399,68.53775454532158,7
lane_02970,site_2325,site_2338,4,134.6,41.537290311850654,68.41069159659091,4
lane_01463,site_1293,site_1752,2,134.4,41.47557071257599,68.3090412376064,3
lane_00599,site_0611,site_1034,1,88.27,68.18346278669257,68.18346278669257,1
lane_02649,site_2128,site_2081,2,134.0,41.35213151402665,68.10574051963731,2
lane_02654,site_2128,site_2089,2,134.0,41.35213151402665,68.10574051963731,2
lane_01276,site_1187,site_1186,4,133.78,41.28423995482453,67.99392512475433,5
lane_02609,site_2128,site_1038,5,87.85,67.85903711126025,67.85903711126025,5
lane_01151,site_1063,site_1073,3,133.47,41.1885745759488,67.8363670683283,3
lane_00280,site_0328,site_0332,2,105.86,57.219451473356465,67.78712703057266,2
lane_01945,site_1626,site_1624,2,132.62,40.92626627903146,67.40435304264403,2
lane_01965,site_1626,site_1649,3,132.25,40.81208502037333,67.21629987852265,3
lane_01852,site_1530,site_1923,1,87.0,67.20246133955199,67.20246133955199,1
lane_02099,site_1762,site_0079,3,132.12,40.77196728084479,67.1502271451827,3
lane_00158,site_0191,site_0193,5,132.05,40.75036542109865,67.11464951953812,5
lane_00548,site_0534,site_0674,4,132.04,40.74727944113492,67.10956700158889,4
lane_01038,site_0964,site_0975,3,132.0,40.734935521279986,67.08923692979198,3
lane_00086,site_0164,site_0198,5,131.85,40.68864582182399,67.01299916055359,6
lane_01602,site_1391,site_1676,3,131.22,40.494229084108795,66.69280052975232,3
lane_00927,site_0888,site_0890,2,104.0,56.21408419827199,66.59608172283731,2
lane_00363,site_0385,site_1535,1,130.99,40.42325154494293,66.5759026169201,1
lane_02951,site_2325,site_0883,1,130.96,40.41399360505173,66.56065506307242,1
lane_02949,site_2325,site_0881,1,130.81,40.367703905595725,66.48441729383401,1
lane_01893,site_1573,site_1936,1,130.62,40.3090702862848,66.3878494527987,1
lane_02279,site_1847,site_1868,9,130.59,40.29981234639359,66.37260189895102,9
lane_00862,site_0828,site_0832,2,85.8,66.27553083831678,66.27553083831678,2
lane_02057,site_1725,site_1733,1,85.59,66.11331800060063,66.11331800060063,1
lane_01032,site_0964,site_0969,2,130.0,40.11773952853332,66.07273333994665,2
lane_02642,site_2128,site_2069,2,130.0,40.11773952853332,66.07273333994665,2
lane_00571,site_0566,site_0616,2,130.0,40.11773952853332,66.07273333994665,2
lane_01949,site_1626,site_1631,2,130.0,40.11773952853332,66.07273333994665,2
lane_00255,site_0325,site_0347,1,85.53,66.06697147553886,66.06697147553886,1
lane_00374,site_0385,site_2160,1,129.93,40.09613766878719,66.03715571430207,1
lane_00491,site_0534,site_0535,3,129.89999999999998,40.08687972889598,66.02190816045439,3
lane_00292,site_0328,site_0344,3,84.99,65.64985274998301,65.64985274998301,4
lane_02377,site_1895,site_1842,3,84.92999999999999,65.60350622492126,65.60350622492126,3
lane_02653,site_2128,site_2088,3,128.88,39.772109772595186,65.50349132963326,3
lane_02645,site_2128,site_2075,3,128.76,39.73507801303039,65.44250111424255,3
lane_00413,site_0408,site_0409,1,128.74,39.728906053102925,65.4323360783441,1
lane_02948,site_2325,site_0880,1,128.5,39.65484253397333,65.31035564756264,1
lane_02931,site_2316,site_2317,1,84.25,65.07824560755465,65.07824560755465,1
lane_01929,site_1626,site_1603,2,128.0,39.50054353578666,65.05622975010131,2
lane_02950,site_2325,site_0882,1,127.91,39.472769716113056,65.01048708855828,1
lane_02221,site_1763,site_1979,1,127.71,39.41105011683839,64.90883672957375,1
lane_01013,site_0941,site_0950,2,127.64,39.389448257092255,64.87325910392916,2
lane_00421,site_0445,site_1063,2,127.54,39.35858845745492,64.8224339244369,3
lane_01014,site_0941,site_0951,2,127.42,39.321556697890124,64.76144370904618,2
lane_01133,site_1063,site_0447,1,83.79,64.72292224874784,64.72292224874784,1
lane_01610,site_1398,site_1109,1,83.62,64.59160709440617,64.59160709440617,1
lane_02952,site_2325,site_0884,1,127.0,39.191945539413325,64.54797795517865,1
lane_03028,site_2390,site_1442,1,127.0,39.191945539413325,64.54797795517865,1
lane_00364,site_0385,site_1546,1,126.82,39.13639790006613,64.45649263209256,1
lane_02868,site_2316,site_0721,2,126.74,39.11171006035625,64.41583248849875,2
lane_00278,site_0328,site_0330,1,83.3,64.34442562741012,64.34442562741012,1
lane_00326,site_0361,site_1684,4,126.12,38.92037930260479,64.1007163756467,4
lane_02941,site_2317,site_2322,1,82.93,64.05862205619594,64.05862205619594,1
lane_03026,site_2390,site_1440,1,126.0,38.88334754303999,64.03972616025598,1
lane_01630,site_1414,site_1410,7,125.72,38.79694010405546,63.897415657677655,8
lane_02295,site_1855,site_1792,3,82.71000000000001,63.888684797636145,63.888684797636145,3
lane_03010,site_2366,site_2369,1,82.48,63.71102311823273,63.71102311823273,1
lane_00568,site_0566,site_0573,2,125.14,38.61795326615893,63.602629616622494,2
lane_01661,site_1424,site_1430,2,82.2,63.49473933461119,63.49473933461119,2
lane_02076,site_1762,site_0015,2,124.8,38.513029947391985,63.429824006348795,3
lane_00872,site_0828,site_0842,1,82.0,63.34025091773865,63.34025091773865,1
lane_02183,site_1762,site_2084,2,124.02,38.272323510220794,63.033387606309105,2
lane_01972,site_1626,site_1657,2,124.0,38.26615155029332,63.02322257041065,2
lane_02058,site_1725,site_1734,3,81.42,62.8922345088083,62.8922345088083,3
lane_00097,site_0164,site_0260,7,123.27,38.04087501294079,62.6521987601171,7
lane_01771,site_1530,site_0432,1,81.0,62.567808833375985,62.567808833375985,1
lane_01039,site_0964,site_0976,3,123.0,37.95755355391999,62.51497077548799,3
lane_01935,site_1626,site_1611,3,122.97,37.948295614028794,62.49972322164031,3
lane_00961,site_0916,site_0914,1,122.0,37.64895555754666,62.006718980565324,1
lane_02971,site_2325,site_2340,2,122.0,37.64895555754666,62.006718980565324,2
lane_01800,site_1530,site_1525,3,121.77000000000001,37.57797801838079,61.88982106773311,4
lane_01370,site_1232,site_1199,3,80.1,61.87261095744959,61.87261095744959,3
lane_00168,site_0191,site_0219,8,121.68,37.5502041987072,61.84407840619007,8
lane_02147,site_1762,site_0212,3,121.68,37.55020419870719,61.844078406190064,4
lane_00330,site_0361,site_1975,2,96.48,52.14937349470463,61.78067273672447,2
lane_00451,site_0479,site_0467,7,121.30999999999999,37.43602294004906,61.65602524206867,8
lane_01725,site_1521,site_1513,3,103.32,47.85913537564542,61.6112890197235,4
lane_01499,site_1300,site_1895,1,79.73,61.5868073862354,61.5868073862354,1
lane_00080,site_0164,site_0176,4,120.96,37.32801364131839,61.47813711384574,5
lane_02478,site_2059,site_1063,1,120.96,37.32801364131839,61.47813711384574,1
lane_02049,site_1725,site_1723,3,79.38,61.316452656708464,61.316452656708464,3
lane_02890,site_2316,site_0743,3,120.30000000000001,37.12433896371199,61.142690929196775,3
lane_02396,site_1907,site_1906,1,79.12,61.115617714774174,61.115617714774174,1
lane_01058,site_0964,site_0995,2,120.0,37.03175956479999,60.99021539071998,2
lane_00650,site_0665,site_0600,3,120.0,37.03175956479999,60.99021539071998,3
lane_00668,site_0665,site_0642,2,120.0,37.03175956479999,60.99021539071998,2
lane_02885,site_2316,site_0738,3,119.67,36.9299222259968,60.82249229839552,3
lane_00492,site_0534,site_0536,5,119.39999999999999,36.84660076697599,60.68526431376639,5
lane_00122,site_0191,site_0044,3,119.34,36.8280848871936,60.65476920607103,4
lane_00058,site_0164,site_0074,6,119.16,36.772537247846394,60.56328388298495,8
lane_02403,site_1907,site_1914,2,118.98,36.7169896084992,60.47179855989887,2
lane_00155,site_0191,site_0183,5,118.9,36.69230176878932,60.43113841630506,5
lane_00177,site_0191,site_0250,2,118.86,36.67995784893439,60.41080834450814,2
lane_00049,site_0164,site_0042,4,118.84,36.67378588900692,60.4006433086097,4
lane_00124,site_0191,site_0053,4,118.8,36.66144196915199,60.38031323681278,6
lane_00636,site_0665,site_0566,3,78.0,60.25048258028798,60.25048258028798,3
lane_00165,site_0191,site_0207,8,110.88,40.64622489740735,60.01663643266367,9
lane_01593,site_1391,site_1393,1,77.48,59.8488126964194,59.8488126964194,1
lane_00164,site_0191,site_0206,8,117.68,36.31581221321387,59.81107122649941,12
lane_01766,site_1521,site_1935,1,77.36,59.75611964629588,59.75611964629588,1
lane_02398,site_1907,site_1909,3,117.42,36.235576734156794,59.678925759819506,3
lane_01191,site_1089,site_1091,1,77.0,59.47804049592532,59.47804049592532,1
lane_02424,site_1989,site_1725,1,117.01,36.109051555643724,59.47054252390121,1
lane_02154,site_1762,site_0230,3,116.67,36.004128236876795,59.2977369136275,3
lane_02873,site_2316,site_0726,4,116.52,35.95783853742079,59.2214991443891,4
lane_02938,site_2316,site_2401,1,76.61,59.17678808302388,59.17678808302388,1
lane_02605,site_2128,site_0258,2,116.3,35.88994697821866,59.10968374950611,3
lane_02833,site_2279,site_2281,2,116.25999999999999,35.877603058363725,59.08935367770921,2
lane_02093,site_1762,site_0061,4,116.12,35.834399338871464,59.018198426420035,4
lane_02034,site_1701,site_2393,1,116.09,35.82514139898026,59.00295087257236,1
lane_00269,site_0328,site_0320,2,76.38,58.999126403620465,58.999126403620465,2
lane_00367,site_0385,site_1669,1,76.33,58.96050429940233,58.96050429940233,1
lane_01408,site_1248,site_1251,2,116.0,35.79736757930666,58.95720821102932,2
lane_01529,site_1339,site_1345,4,116.0,35.79736757930666,58.95720821102932,4
lane_01054,site_0964,site_0991,2,116.0,35.79736757930666,58.95720821102932,2
lane_01496,site_1300,site_1847,1,76.26,58.90643335349695,58.90643335349695,1
lane_01549,site_1339,site_2217,1,115.25,35.56591908202666,58.576019364837315,1
lane_00325,site_0361,site_1683,2,75.74,58.50476346962836,58.50476346962836,2
lane_00186,site_0191,site_0273,6,114.60000000000001,35.365330384383995,58.24565569813758,7
lane_00713,site_0686,site_0562,2,114.0,35.18017158655999,57.94070462118398,2
lane_01055,site_0964,site_0992,2,114.0,35.18017158655999,57.94070462118398,2
lane_01680,site_1472,site_1475,1,75.0,57.93315632719999,57.93315632719999,1
lane_00554,site_0534,site_0688,2,113.91,35.152397766886395,57.89496195964095,2
lane_03040,site_2392,site_1701,1,113.8,35.11845198728533,57.83905426219945,1
lane_00584,site_0611,site_0574,2,90.3,48.80895964523039,57.82332864973279,2
lane_00597,site_0611,site_0958,1,74.61,57.63190391429855,57.63190391429855,1
lane_00795,site_0782,site_0780,1,74.4,57.46969107658239,57.46969107658239,1
lane_02083,site_1762,site_0038,6,112.92,34.84688575047679,57.3917926826675,7
lane_03044,site_2401,site_2322,1,74.26,57.36154918477162,57.36154918477162,1
lane_00895,site_0857,site_0858,6,112.74,34.79133811112959,57.300307359581424,8
lane_02540,site_2095,site_2128,4,74.16,57.28430497633534,57.28430497633534,4
lane_01446,site_1293,site_1719,1,112.62,34.75430635156479,57.23931714419071,1
lane_02485,site_2064,site_2065,1,74.04,57.191611926211834,57.191611926211834,1
lane_01951,site_1626,site_1633,2,112.39,34.683328812398926,57.12241923135849,2
lane_02862,site_2316,site_0715,1,73.91,57.091194455244676,57.091194455244676,1
lane_02268,site_1847,site_1851,6,112.32,34.661726952652785,57.0868416057139,7
lane_01157,site_1063,site_1079,4,112.24,34.63703911294293,57.04618146212009,4
lane_00180,site_0191,site_0264,5,112.2,34.624695193087994,57.0258513903232,7
lane_01735,site_1521,site_1537,3,112.08,34.5876634335232,56.964861174932466,3
lane_01473,site_1295,site_1489,1,112.0,34.56297559381332,56.92420103133866,1
lane_00044,site_0164,site_0030,7,112.0,34.56297559381333,56.92420103133865,9
lane_01783,site_1530,site_1504,3,111.78,34.49508403461119,56.81238563645567,3
lane_02318,site_1855,site_1866,4,73.4,56.69724899221973,56.69724899221973,4
lane_01812,site_1530,site_1538,3,111.53999999999999,34.421020515481594,56.690405205674224,4
lane_02491,site_2070,site_1762,15,73.35,56.658626888001585,56.658626888001585,17
lane_00156,site_0191,site_0187,4,111.4,34.37781679598933,56.619249954385054,4
lane_02886,site_2316,site_0739,2,111.26,34.33461307649706,56.548094703095884,2
lane_02048,site_1725,site_1379,1,73.19,56.53503615450356,56.53503615450356,1
lane_00259,site_0328,site_0310,2,111.14,34.29758131693226,56.48710448770516,2
lane_01734,site_1521,site_1536,3,111.09,34.282151417113596,56.46169189795903,3
lane_01068,site_0964,site_1006,3,111.0,34.25437759743999,56.41594923641598,3
lane_00053,site_0164,site_0059,5,110.64999999999999,34.14636829870932,56.23806110819305,5
lane_00490,site_0534,site_0533,2,110.58,34.12476643896319,56.20248348254846,2
lane_00261,site_0328,site_0312,4,97.8,41.521871996651186,56.16647812024479,4
lane_02870,site_2316,site_0723,2,110.48,34.09390663932586,56.151658303056195,2
lane_01230,site_1128,site_1129,1,72.65,56.11791742894773,56.11791742894773,1
lane_03007,site_2366,site_0435,1,110.25,34.02292910015999,56.03476039022399,1
lane_01216,site_1119,site_1121,1,72.42,55.940255749544306,55.940255749544306,1
lane_02388,site_1907,site_0410,2,110.04,33.958123520921596,55.928027513290225,2
lane_00657,site_0665,site_0617,3,110.01,33.9488655810304,55.912779959442545,3
lane_00190,site_0191,site_0291,4,109.92,33.92109176135679,55.86703729789951,4
lane_01726,site_1521,site_1514,3,109.85999999999999,33.902575881574386,55.83654219020414,3
lane_01220,site_1119,site_1286,2,72.28,55.83211385773353,55.83211385773353,2
lane_01959,site_1626,site_1643,2,109.6,33.82234040251732,55.70439672352424,2
lane_01805,site_1530,site_1531,2,109.58,33.81616844258986,55.6942316876258,2
lane_00726,site_0686,site_0646,1,72.0,55.61583007411198,55.61583007411198,1
lane_00682,site_0665,site_0673,1,72.0,55.61583007411198,55.61583007411198,1
lane_02192,site_1762,site_2104,2,109.22,33.70507316389546,55.51126104145363,2
lane_00800,site_0782,site_0786,4,109.16,33.686557284113064,55.48076593375827,4
lane_00312,site_0361,site_0357,7,75.46,53.288240417481795,55.440508365843606,8
lane_01069,site_0964,site_1007,1,109.0,33.637181604693325,55.39944564657065,1
lane_01608,site_1398,site_0879,1,108.94,33.618665724910926,55.36895053887529,1
lane_02929,site_2316,site_2314,1,108.84,33.58780592527359,55.31812535938303,1
lane_02331,site_1855,site_1893,2,71.46,55.198711348556145,55.198711348556145,2
lane_01640,site_1414,site_1421,3,108.0,33.328583608319995,54.891193851647984,3
lane_02791,site_2249,site_1397,1,108.0,33.32858360831999,54.891193851647984,1
lane_01686,site_1472,site_1481,1,71.0,54.84338798974932,54.84338798974932,1
lane_01715,site_1521,site_1496,3,107.85000000000001,33.282293908864,54.814956082409594,3
